TIME, FY_4,
0.801035625,-5130.8866,
0.801235625,-5132.16856,
0.801435625,-5133.45051,
0.801635625,-5134.73247,
0.801835625,-5136.01442,
0.802035625,-5137.29638,
0.802235625,-5138.57834,
0.802435625,-5139.86029,
0.802635625,-5141.14225,
0.802835625,-5142.4242,
0.803035625,-5143.70616,
0.803235625,-5144.98811,
0.803435625,-5146.27007,
0.803635625,-5147.55203,
0.803835625,-5148.83398,
0.804035625,-5150.11594,
0.804235625,-5151.3979,
0.804435625,-5152.67985,
0.804635625,-5153.96181,
0.804835625,-5155.24377,
0.805035625,-5156.52572,
0.805235625,-5157.80768,
0.805435625,-5159.08964,
0.805635625,-5160.3716,
0.805835625,-5161.65355,
0.806035625,-5162.93551,
0.806235625,-5164.21747,
0.806435625,-5165.49943,
0.806635625,-5166.78138,
0.806835625,-5168.06334,
0.807035625,-5169.3453,
0.807235625,-5170.62726,
0.807435625,-5171.90922,
0.807635625,-5173.19118,
0.807835625,-5174.47313,
0.808035625,-5175.75509,
0.808235625,-5177.03705,
0.808435625,-5178.31901,
0.808635625,-5179.60097,
0.808835625,-5180.88293,
0.809035625,-5182.16489,
0.809235625,-5183.44685,
0.809435625,-5184.72881,
0.809635625,-5186.01076,
0.809835625,-5187.29272,
0.810035625,-5188.57468,
0.810235625,-5189.85664,
0.810435625,-5191.1386,
0.810635625,-5192.42056,
0.810835625,-5193.70252,
0.811035625,-5194.98448,
0.811235625,-5196.26644,
0.811435625,-5197.5484,
0.811635625,-5198.83036,
0.811835625,-5200.11232,
0.812035625,-5201.39428,
0.812235625,-5202.67625,
0.812435625,-5203.95821,
0.812635625,-5205.24017,
0.812835625,-5206.52213,
0.813035625,-5207.80409,
0.813235625,-5209.08605,
0.813435625,-5210.36801,
0.813635625,-5211.64997,
0.813835625,-5212.93193,
0.814035625,-5214.2139,
0.814235625,-5215.49586,
0.814435625,-5216.77782,
0.814635625,-5218.05978,
0.814835625,-5219.34174,
0.815035625,-5220.62371,
0.815235625,-5221.90567,
0.815435625,-5223.18763,
0.815635625,-5224.46959,
0.815835625,-5225.75155,
0.816035625,-5227.03352,
0.816235625,-5228.31548,
0.816435625,-5229.59744,
0.816635625,-5230.87941,
0.816835625,-5232.16137,
0.817035625,-5233.44333,
0.817235625,-5234.72529,
0.817435625,-5236.00726,
0.817635625,-5237.28922,
0.817835625,-5238.57118,
0.818035625,-5239.85315,
0.818235625,-5241.13511,
0.818435625,-5242.41708,
0.818635625,-5243.69904,
0.818835625,-5244.981,
0.819035625,-5246.26297,
0.819235625,-5247.54493,
0.819435625,-5248.8269,
0.819635625,-5250.10886,
0.819835625,-5251.39082,
0.820035625,-5252.67279,
0.820235625,-5253.95475,
0.820435625,-5255.23672,
0.820635625,-5256.51868,
0.820835625,-5257.80065,
0.821035625,-5259.08261,
0.821235625,-5260.36458,
0.821435625,-5261.64654,
0.821635625,-5262.92851,
0.821835625,-5264.21047,
0.822035625,-5265.49244,
0.822235625,-5266.77441,
0.822435625,-5268.05637,
0.822635625,-5269.33834,
0.822835625,-5270.6203,
0.823035625,-5271.90227,
0.823235625,-5273.18424,
0.823435625,-5274.4662,
0.823635625,-5275.74817,
0.823835625,-5277.03013,
0.824035625,-5278.3121,
0.824235625,-5279.59407,
0.824435625,-5280.87603,
0.824635625,-5282.158,
0.824835625,-5283.43997,
0.825035625,-5284.72193,
0.825235625,-5286.0039,
0.825435625,-5287.28587,
0.825635625,-5288.56784,
0.825835625,-5289.8498,
0.826035625,-5291.13177,
0.826235625,-5292.41374,
0.826435625,-5293.69571,
0.826635625,-5294.97767,
0.826835625,-5296.25964,
0.827035625,-5297.54161,
0.827235625,-5298.82358,
0.827435625,-5300.10555,
0.827635625,-5301.38751,
0.827835625,-5302.66948,
0.828035625,-5303.95145,
0.828235625,-5305.23342,
0.828435625,-5306.51539,
0.828635625,-5307.79736,
0.828835625,-5309.07933,
0.829035625,-5310.3613,
0.829235625,-5311.64326,
0.829435625,-5312.92523,
0.829635625,-5314.2072,
0.829835625,-5315.48917,
0.830035625,-5316.77114,
0.830235625,-5318.05311,
0.830435625,-5319.33508,
0.830635625,-5320.61705,
0.830835625,-5321.89902,
0.831035625,-5323.18099,
0.831235625,-5324.46296,
0.831435625,-5325.74493,
0.831635625,-5327.0269,
0.831835625,-5328.30887,
0.832035625,-5329.59084,
0.832235625,-5330.87281,
0.832435625,-5332.15478,
0.832635625,-5333.43675,
0.832835625,-5334.71872,
0.833035625,-5336.00069,
0.833235625,-5337.28267,-5337.28267
0.833435625,-5338.56464,
0.833635625,-5339.84661,
0.833835625,-5341.12858,
0.834035625,-5342.41055,
0.834235625,-5343.69252,
0.834435625,-5344.97449,
0.834635625,-5346.25646,
0.834835625,-5347.53844,
0.835035625,-5348.82041,
0.835235625,-5350.10238,
0.835435625,-5351.38435,
0.835635625,-5352.66632,
0.835835625,-5353.9483,
0.836035625,-5355.23027,
0.836235625,-5356.51224,
0.836435625,-5357.79421,
0.836635625,-5359.07619,
0.836835625,-5360.35816,
0.837035625,-5361.64013,
0.837235625,-5362.92211,
0.837435625,-5364.20408,
0.837635625,-5365.48605,
0.837835625,-5366.76802,
0.838035625,-5368.05,
0.838235625,-5369.33197,
0.838435625,-5370.61394,
0.838635625,-5371.89592,
0.838835625,-5373.17789,
0.839035625,-5374.45987,
0.839235625,-5375.74184,
0.839435625,-5377.02381,
0.839635625,-5378.30579,
0.839835625,-5379.58776,
0.840035625,-5380.86974,
0.840235625,-5382.15171,
0.840435625,-5383.43368,
0.840635625,-5384.71566,
0.840835625,-5385.99763,
0.841035625,-5387.27961,
0.841235625,-5388.56158,
0.841435625,-5389.84356,
0.841635625,-5391.12553,
0.841835625,-5392.40751,
0.842035625,-5393.68948,
0.842235625,-5394.97146,
0.842435625,-5396.25343,
0.842635625,-5397.53541,
0.842835625,-5398.81739,
0.843035625,-5400.09936,
0.843235625,-5401.38134,
0.843435625,-5402.66331,
0.843635625,-5403.94529,
0.843835625,-5405.22726,
0.844035625,-5406.50924,
0.844235625,-5407.79122,
0.844435625,-5409.07319,
0.844635625,-5410.35517,
0.844835625,-5411.63715,
0.845035625,-5412.91912,
0.845235625,-5414.2011,
0.845435625,-5415.48308,
0.845635625,-5416.76505,
0.845835625,-5418.04703,
0.846035625,-5419.32901,
0.846235625,-5420.61098,
0.846435625,-5421.89296,
0.846635625,-5423.17494,
0.846835625,-5424.45692,
0.847035625,-5425.73889,
0.847235625,-5427.02087,
0.847435625,-5428.30285,
0.847635625,-5429.58483,
0.847835625,-5430.86681,
0.848035625,-5432.14878,
0.848235625,-5433.43076,
0.848435625,-5434.71274,
0.848635625,-5435.99472,
0.848835625,-5437.2767,
0.849035625,-5438.55868,
0.849235625,-5439.84065,
0.849435625,-5441.12263,
0.849635625,-5442.40461,
0.849835625,-5443.68659,
0.850035625,-5444.96857,
0.850235625,-5446.25055,
0.850435625,-5447.53253,
0.850635625,-5448.81451,
0.850835625,-5450.09649,
0.851035625,-5451.37847,
0.851235625,-5452.66044,
0.851435625,-5453.94242,
0.851635625,-5455.2244,
0.851835625,-5456.50638,
0.852035625,-5457.78836,
0.852235625,-5459.07034,
0.852435625,-5460.35232,
0.852635625,-5461.6343,
0.852835625,-5462.91628,
0.853035625,-5464.19826,
0.853235625,-5465.48025,
0.853435625,-5466.76223,
0.853635625,-5468.04421,
0.853835625,-5469.32619,
0.854035625,-5470.60817,
0.854235625,-5471.89015,
0.854435625,-5473.17213,
0.854635625,-5474.45411,
0.854835625,-5475.73609,
0.855035625,-5477.01807,
0.855235625,-5478.30006,
0.855435625,-5479.58204,
0.855635625,-5480.86402,
0.855835625,-5482.146,
0.856035625,-5483.42798,
0.856235625,-5484.70996,
0.856435625,-5485.99195,
0.856635625,-5487.27393,
0.856835625,-5488.55591,
0.857035625,-5489.83789,
0.857235625,-5491.11987,
0.857435625,-5492.40186,
0.857635625,-5493.68384,
0.857835625,-5494.96582,
0.858035625,-5496.2478,
0.858235625,-5497.52979,
0.858435625,-5498.81177,
0.858635625,-5500.09375,
0.858835625,-5501.37574,
0.859035625,-5502.65772,
0.859235625,-5503.9397,
0.859435625,-5505.22169,
0.859635625,-5506.50367,
0.859835625,-5507.78565,
0.860035625,-5509.06764,
0.860235625,-5510.34962,
0.860435625,-5511.6316,
0.860635625,-5512.91359,
0.860835625,-5514.19557,
0.861035625,-5515.47756,
0.861235625,-5516.75954,
0.861435625,-5518.04152,
0.861635625,-5519.32351,
0.861835625,-5520.60549,
0.862035625,-5521.88748,
0.862235625,-5523.16946,
0.862435625,-5524.45145,
0.862635625,-5525.73343,
0.862835625,-5527.01542,
0.863035625,-5528.2974,
0.863235625,-5529.57939,
0.863435625,-5530.86137,
0.863635625,-5532.14336,
0.863835625,-5533.42534,
0.864035625,-5534.70733,
0.864235625,-5535.98931,
0.864435625,-5537.2713,
0.864635625,-5538.55328,
0.864835625,-5539.83527,
0.865035625,-5541.11726,
0.865235625,-5542.39924,
0.865435625,-5543.68123,
0.865635625,-5544.96322,
0.865835625,-5546.2452,
0.866035625,-5547.52719,
0.866235625,-5548.80917,
0.866435625,-5550.09116,
0.866635625,-5551.37315,
0.866835625,-5552.65513,
0.867035625,-5553.93712,
0.867235625,-5555.21911,
0.867435625,-5556.50109,
0.867635625,-5557.78308,
0.867835625,-5559.06507,
0.868035625,-5560.34706,
0.868235625,-5561.62904,
0.868435625,-5562.91103,
0.868635625,-5564.19302,
0.868835625,-5565.47501,
0.869035625,-5566.75699,
0.869235625,-5568.03898,
0.869435625,-5569.32097,
0.869635625,-5570.60296,
0.869835625,-5571.88495,
0.870035625,-5573.16693,
0.870235625,-5574.44892,
0.870435625,-5575.73091,
0.870635625,-5577.0129,
0.870835625,-5578.29489,
0.871035625,-5579.57688,
0.871235625,-5580.85887,
0.871435625,-5582.14085,
0.871635625,-5583.42284,
0.871835625,-5584.70483,
0.872035625,-5585.98682,
0.872235625,-5587.26881,
0.872435625,-5588.5508,
0.872635625,-5589.83279,
0.872835625,-5591.11478,
0.873035625,-5592.39677,
0.873235625,-5593.67876,
0.873435625,-5594.96075,
0.873635625,-5596.24274,
0.873835625,-5597.52473,
0.874035625,-5598.80672,
0.874235625,-5600.08871,
0.874435625,-5601.3707,
0.874635625,-5602.65269,
0.874835625,-5603.93468,
0.875035625,-5605.21667,
0.875235625,-5606.49866,
0.875435625,-5607.78065,
0.875635625,-5609.06264,
0.875835625,-5610.34463,
0.876035625,-5611.62662,
0.876235625,-5612.90861,
0.876435625,-5614.1906,
0.876635625,-5615.4726,
0.876835625,-5616.75459,
0.877035625,-5618.03658,
0.877235625,-5619.31857,
0.877435625,-5620.60056,
0.877635625,-5621.88255,
0.877835625,-5623.16454,
0.878035625,-5624.44654,
0.878235625,-5625.72853,
0.878435625,-5627.01052,
0.878635625,-5628.29251,
0.878835625,-5629.5745,
0.879035625,-5630.8565,
0.879235625,-5632.13849,
0.879435625,-5633.42048,
0.879635625,-5634.70247,
0.879835625,-5635.98447,
0.880035625,-5637.26646,
0.880235625,-5638.54845,
0.880435625,-5639.83044,
0.880635625,-5641.11244,
0.880835625,-5642.39443,
0.881035625,-5643.67642,
0.881235625,-5644.95842,
0.881435625,-5646.24041,
0.881635625,-5647.5224,
0.881835625,-5648.8044,
0.882035625,-5650.08639,
0.882235625,-5651.36838,
0.882435625,-5652.65038,
0.882635625,-5653.93237,
0.882835625,-5655.21437,
0.883035625,-5656.49636,
0.883235625,-5657.77835,
0.883435625,-5659.06035,
0.883635625,-5660.34234,
0.883835625,-5661.62434,
0.884035625,-5662.90633,
0.884235625,-5664.18833,
0.884435625,-5665.47032,
0.884635625,-5666.75232,
0.884835625,-5668.03431,
0.885035625,-5669.3163,
0.885235625,-5670.5983,
0.885435625,-5671.8803,
0.885635625,-5673.16229,
0.885835625,-5674.44429,
0.886035625,-5675.72628,
0.886235625,-5677.00828,
0.886435625,-5678.29027,
0.886635625,-5679.57227,
0.886835625,-5680.85426,
0.887035625,-5682.13626,
0.887235625,-5683.41825,
0.887435625,-5684.70025,
0.887635625,-5685.98225,
0.887835625,-5687.26424,
0.888035625,-5688.54624,
0.888235625,-5689.82824,
0.888435625,-5691.11023,
0.888635625,-5692.39223,
0.888835625,-5693.67423,
0.889035625,-5694.95622,
0.889235625,-5696.23822,
0.889435625,-5697.52022,
0.889635625,-5698.80221,
0.889835625,-5700.08421,
0.890035625,-5701.36621,
0.890235625,-5702.6482,
0.890435625,-5703.9302,
0.890635625,-5705.2122,
0.890835625,-5706.4942,
0.891035625,-5707.77619,
0.891235625,-5709.05819,
0.891435625,-5710.34019,
0.891635625,-5711.62219,
0.891835625,-5712.90418,
0.892035625,-5714.18618,
0.892235625,-5715.46818,
0.892435625,-5716.75018,
0.892635625,-5718.03218,
0.892835625,-5719.31418,
0.893035625,-5720.59617,
0.893235625,-5721.87817,
0.893435625,-5723.16017,
0.893635625,-5724.44217,
0.893835625,-5725.72417,
0.894035625,-5727.00617,
0.894235625,-5728.28817,
0.894435625,-5729.57017,
0.894635625,-5730.85216,
0.894835625,-5732.13416,
0.895035625,-5733.41616,
0.895235625,-5734.69816,
0.895435625,-5735.98016,
0.895635625,-5737.26216,
0.895835625,-5738.54416,
0.896035625,-5739.82616,
0.896235625,-5741.10816,
0.896435625,-5742.39016,
0.896635625,-5743.67216,
0.896835625,-5744.95416,
0.897035625,-5746.23616,
0.897235625,-5747.51816,
0.897435625,-5748.80016,
0.897635625,-5750.08216,
0.897835625,-5751.36416,
0.898035625,-5752.64616,
0.898235625,-5753.92816,
0.898435625,-5755.21016,
0.898635625,-5756.49217,
0.898835625,-5757.77417,
0.899035625,-5759.05617,
0.899235625,-5760.33817,
0.899435625,-5761.62017,
0.899635625,-5762.90217,
0.899835625,-5764.18417,
0.900035625,-5765.46617,
0.900235625,-5766.74818,
0.900435625,-5768.03018,
0.900635625,-5769.31218,
0.900835625,-5770.59418,
0.901035625,-5771.87618,
0.901235625,-5773.15818,
0.901435625,-5774.44019,
0.901635625,-5775.72219,
0.901835625,-5777.00419,
0.902035625,-5778.28619,
0.902235625,-5779.5682,
0.902435625,-5780.8502,
0.902635625,-5782.1322,
0.902835625,-5783.4142,
0.903035625,-5784.69621,
0.903235625,-5785.97821,
0.903435625,-5787.26021,
0.903635625,-5788.54221,
0.903835625,-5789.82422,
0.904035625,-5791.10622,
0.904235625,-5792.38822,
0.904435625,-5793.67023,
0.904635625,-5794.95223,
0.904835625,-5796.23423,
0.905035625,-5797.51624,
0.905235625,-5798.79824,
0.905435625,-5800.08025,
0.905635625,-5801.36225,
0.905835625,-5802.64425,
0.906035625,-5803.92626,
0.906235625,-5805.20826,
0.906435625,-5806.49027,
0.906635625,-5807.77227,
0.906835625,-5809.05427,
0.907035625,-5810.33628,
0.907235625,-5811.61828,
0.907435625,-5812.90029,
0.907635625,-5814.18229,
0.907835625,-5815.4643,
0.908035625,-5816.7463,
0.908235625,-5818.02831,
0.908435625,-5819.31031,
0.908635625,-5820.59232,
0.908835625,-5821.87432,
0.909035625,-5823.15633,
0.909235625,-5824.43833,
0.909435625,-5825.72034,
0.909635625,-5827.00235,
0.909835625,-5828.28435,
0.910035625,-5829.56636,
0.910235625,-5830.84836,
0.910435625,-5832.13037,
0.910635625,-5833.41237,
0.910835625,-5834.69438,
0.911035625,-5835.97639,
0.911235625,-5837.25839,
0.911435625,-5838.5404,
0.911635625,-5839.82241,
0.911835625,-5841.10441,
0.912035625,-5842.38642,
0.912235625,-5843.66843,
0.912435625,-5844.95043,
0.912635625,-5846.23244,
0.912835625,-5847.51445,
0.913035625,-5848.79645,
0.913235625,-5850.07846,
0.913435625,-5851.36047,
0.913635625,-5852.64247,
0.913835625,-5853.92448,
0.914035625,-5855.20649,
0.914235625,-5856.4885,
0.914435625,-5857.7705,
0.914635625,-5859.05251,
0.914835625,-5860.33452,
0.915035625,-5861.61653,
0.915235625,-5862.89854,
0.915435625,-5864.18054,
0.915635625,-5865.46255,
0.915835625,-5866.74456,
0.916035625,-5868.02657,
0.916235625,-5869.30858,
0.916435625,-5870.59059,
0.916635625,-5871.87259,
0.916835625,-5873.1546,
0.917035625,-5874.43661,
0.917235625,-5875.71862,
0.917435625,-5877.00063,
0.917635625,-5878.28264,
0.917835625,-5879.56465,
0.918035625,-5880.84666,
0.918235625,-5882.12867,
0.918435625,-5883.41067,
0.918635625,-5884.69268,
0.918835625,-5885.97469,
0.919035625,-5887.2567,
0.919235625,-5888.53871,
0.919435625,-5889.82072,
0.919635625,-5891.10273,
0.919835625,-5892.38474,
0.920035625,-5893.66675,
0.920235625,-5894.94876,
0.920435625,-5896.23077,
0.920635625,-5897.51278,
0.920835625,-5898.79479,
0.921035625,-5900.0768,
0.921235625,-5901.35881,
0.921435625,-5902.64082,
0.921635625,-5903.92284,
0.921835625,-5905.20485,
0.922035625,-5906.48686,
0.922235625,-5907.76887,
0.922435625,-5909.05088,
0.922635625,-5910.33289,
0.922835625,-5911.6149,
0.923035625,-5912.89691,
0.923235625,-5914.17892,
0.923435625,-5915.46093,
0.923635625,-5916.74295,
0.923835625,-5918.02496,
0.924035625,-5919.30697,
0.924235625,-5920.58898,
0.924435625,-5921.87099,
0.924635625,-5923.153,
0.924835625,-5924.43502,
0.925035625,-5925.71703,
0.925235625,-5926.99904,
0.925435625,-5928.28105,
0.925635625,-5929.56307,
0.925835625,-5930.84508,
0.926035625,-5932.12709,
0.926235625,-5933.4091,
0.926435625,-5934.69112,
0.926635625,-5935.97313,
0.926835625,-5937.25514,
0.927035625,-5938.53715,
0.927235625,-5939.81917,
0.927435625,-5941.10118,
0.927635625,-5942.38319,
0.927835625,-5943.66521,
0.928035625,-5944.94722,
0.928235625,-5946.22923,
0.928435625,-5947.51125,
0.928635625,-5948.79326,
0.928835625,-5950.07527,
0.929035625,-5951.35729,
0.929235625,-5952.6393,
0.929435625,-5953.92132,
0.929635625,-5955.20333,
0.929835625,-5956.48534,
0.930035625,-5957.76736,
0.930235625,-5959.04937,
0.930435625,-5960.33139,
0.930635625,-5961.6134,
0.930835625,-5962.89541,
0.931035625,-5964.17743,
0.931235625,-5965.45944,
0.931435625,-5966.74146,
0.931635625,-5968.02347,
0.931835625,-5969.30549,
0.932035625,-5970.5875,
0.932235625,-5971.86952,
0.932435625,-5973.15153,
0.932635625,-5974.43355,
0.932835625,-5975.71556,
0.933035625,-5976.99758,
0.933235625,-5978.27959,
0.933435625,-5979.56161,
0.933635625,-5980.84363,
0.933835625,-5982.12564,
0.934035625,-5983.40766,
0.934235625,-5984.68967,
0.934435625,-5985.97169,
0.934635625,-5987.25371,
0.934835625,-5988.53572,
0.935035625,-5989.81774,
0.935235625,-5991.09975,
0.935435625,-5992.38177,
0.935635625,-5993.66379,
0.935835625,-5994.9458,
0.936035625,-5996.22782,
0.936235625,-5997.50984,
0.936435625,-5998.79185,
0.936635625,-6000.07387,
0.936835625,-6001.35589,
0.937035625,-6002.6379,
0.937235625,-6003.91992,
0.937435625,-6005.20194,
0.937635625,-6006.48396,
0.937835625,-6007.76597,
0.938035625,-6009.04799,
0.938235625,-6010.33001,
0.938435625,-6011.61203,
0.938635625,-6012.89404,
0.938835625,-6014.17606,
0.939035625,-6015.45808,
0.939235625,-6016.7401,
0.939435625,-6018.02211,
0.939635625,-6019.30413,
0.939835625,-6020.58615,
0.940035625,-6021.86817,
0.940235625,-6023.15019,
0.940435625,-6024.43221,
0.940635625,-6025.71422,
0.940835625,-6026.99624,
0.941035625,-6028.27826,
0.941235625,-6029.56028,
0.941435625,-6030.8423,
0.941635625,-6032.12432,
0.941835625,-6033.40634,
0.942035625,-6034.68836,
0.942235625,-6035.97037,
0.942435625,-6037.25239,
0.942635625,-6038.53441,
0.942835625,-6039.81643,
0.943035625,-6041.09845,
0.943235625,-6042.38047,
0.943435625,-6043.66249,
0.943635625,-6044.94451,
0.943835625,-6046.22653,
0.944035625,-6047.50855,
0.944235625,-6048.79057,
0.944435625,-6050.07259,
0.944635625,-6051.35461,
0.944835625,-6052.63663,
0.945035625,-6053.91865,
0.945235625,-6055.20067,
0.945435625,-6056.48269,
0.945635625,-6057.76471,
0.945835625,-6059.04673,
0.946035625,-6060.32875,
0.946235625,-6061.61077,
0.946435625,-6062.89279,
0.946635625,-6064.17482,
0.946835625,-6065.45684,
0.947035625,-6066.73886,
0.947235625,-6068.02088,
0.947435625,-6069.3029,
0.947635625,-6070.58492,
0.947835625,-6071.86694,
0.948035625,-6073.14896,
0.948235625,-6074.43099,
0.948435625,-6075.71301,
0.948635625,-6076.99503,
0.948835625,-6078.27705,
0.949035625,-6079.55907,
0.949235625,-6080.84109,
0.949435625,-6082.12312,
0.949635625,-6083.40514,
0.949835625,-6084.68716,
0.950035625,-6085.96918,
0.950235625,-6087.25121,
0.950435625,-6088.53323,
0.950635625,-6089.81525,
0.950835625,-6091.09727,
0.951035625,-6092.3793,
0.951235625,-6093.66132,
0.951435625,-6094.94334,
0.951635625,-6096.22536,
0.951835625,-6097.50739,
0.952035625,-6098.78941,
0.952235625,-6100.07143,
0.952435625,-6101.35346,
0.952635625,-6102.63548,
0.952835625,-6103.9175,
0.953035625,-6105.19953,
0.953235625,-6106.48155,
0.953435625,-6107.76357,
0.953635625,-6109.0456,
0.953835625,-6110.32762,
0.954035625,-6111.60965,
0.954235625,-6112.89167,
0.954435625,-6114.17369,
0.954635625,-6115.45572,
0.954835625,-6116.73774,
0.955035625,-6118.01977,
0.955235625,-6119.30179,
0.955435625,-6120.58381,
0.955635625,-6121.86584,
0.955835625,-6123.14786,
0.956035625,-6124.42989,
0.956235625,-6125.71191,
0.956435625,-6126.99394,
0.956635625,-6128.27596,
0.956835625,-6129.55799,
0.957035625,-6130.84001,
0.957235625,-6132.12204,
0.957435625,-6133.40406,
0.957635625,-6134.68609,
0.957835625,-6135.96811,
0.958035625,-6137.25014,
0.958235625,-6138.53216,
0.958435625,-6139.81419,
0.958635625,-6141.09622,
0.958835625,-6142.37824,
0.959035625,-6143.66027,
0.959235625,-6144.94229,
0.959435625,-6146.22432,
0.959635625,-6147.50635,
0.959835625,-6148.78837,
0.960035625,-6150.0704,
0.960235625,-6151.35242,
0.960435625,-6152.63445,
0.960635625,-6153.91648,
0.960835625,-6155.1985,
0.961035625,-6156.48053,
0.961235625,-6157.76256,
0.961435625,-6159.04458,
0.961635625,-6160.32661,
0.961835625,-6161.60864,
0.962035625,-6162.89066,
0.962235625,-6164.17269,
0.962435625,-6165.45472,
0.962635625,-6166.73675,
0.962835625,-6168.01877,
0.963035625,-6169.3008,
0.963235625,-6170.58283,
0.963435625,-6171.86486,
0.963635625,-6173.14688,
0.963835625,-6174.42891,
0.964035625,-6175.71094,
0.964235625,-6176.99297,
0.964435625,-6178.27499,
0.964635625,-6179.55702,
0.964835625,-6180.83905,
0.965035625,-6182.12108,
0.965235625,-6183.40311,
0.965435625,-6184.68514,
0.965635625,-6185.96716,
0.965835625,-6187.24919,
0.966035625,-6188.53122,
0.966235625,-6189.81325,
0.966435625,-6191.09528,
0.966635625,-6192.37731,
0.966835625,-6193.65934,
0.967035625,-6194.94137,
0.967235625,-6196.22339,
0.967435625,-6197.50542,
0.967635625,-6198.78745,
0.967835625,-6200.06948,
0.968035625,-6201.35151,
0.968235625,-6202.63354,
0.968435625,-6203.91557,
0.968635625,-6205.1976,
0.968835625,-6206.47963,
0.969035625,-6207.76166,
0.969235625,-6209.04369,
0.969435625,-6210.32572,
0.969635625,-6211.60775,
0.969835625,-6212.88978,
0.970035625,-6214.17181,
0.970235625,-6215.45384,
0.970435625,-6216.73587,
0.970635625,-6218.0179,
0.970835625,-6219.29993,
0.971035625,-6220.58196,
0.971235625,-6221.86399,
0.971435625,-6223.14602,
0.971635625,-6224.42805,
0.971835625,-6225.71008,
0.972035625,-6226.99211,
0.972235625,-6228.27415,
0.972435625,-6229.55618,
0.972635625,-6230.83821,
0.972835625,-6232.12024,
0.973035625,-6233.40227,
0.973235625,-6234.6843,
0.973435625,-6235.96633,
0.973635625,-6237.24837,
0.973835625,-6238.5304,
0.974035625,-6239.81243,
0.974235625,-6241.09446,
0.974435625,-6242.37649,
0.974635625,-6243.65852,
0.974835625,-6244.94056,
0.975035625,-6246.22259,
0.975235625,-6247.50462,
0.975435625,-6248.78665,
0.975635625,-6250.06868,
0.975835625,-6251.35072,
0.976035625,-6252.63275,
0.976235625,-6253.91478,
0.976435625,-6255.19681,
0.976635625,-6256.47885,
0.976835625,-6257.76088,
0.977035625,-6259.04291,
0.977235625,-6260.32495,
0.977435625,-6261.60698,
0.977635625,-6262.88901,
0.977835625,-6264.17105,
0.978035625,-6265.45308,
0.978235625,-6266.73511,
0.978435625,-6268.01715,
0.978635625,-6269.29918,
0.978835625,-6270.58121,
0.979035625,-6271.86325,
0.979235625,-6273.14528,
0.979435625,-6274.42731,
0.979635625,-6275.70935,
0.979835625,-6276.99138,
0.980035625,-6278.27341,
0.980235625,-6279.55545,
0.980435625,-6280.83748,
0.980635625,-6282.11952,
0.980835625,-6283.40155,
0.981035625,-6284.68359,
0.981235625,-6285.96562,
0.981435625,-6287.24766,
0.981635625,-6288.52969,
0.981835625,-6289.81172,
0.982035625,-6291.09376,
0.982235625,-6292.37579,
0.982435625,-6293.65783,
0.982635625,-6294.93986,
0.982835625,-6296.2219,
0.983035625,-6297.50393,
0.983235625,-6298.78597,
0.983435625,-6300.068,
0.983635625,-6301.35004,
0.983835625,-6302.63208,
0.984035625,-6303.91411,
0.984235625,-6305.19615,
0.984435625,-6306.47818,
0.984635625,-6307.76022,
0.984835625,-6309.04225,
0.985035625,-6310.32429,
0.985235625,-6311.60633,
0.985435625,-6312.88836,
0.985635625,-6314.1704,
0.985835625,-6315.45243,
0.986035625,-6316.73447,
0.986235625,-6318.01651,
0.986435625,-6319.29854,
0.986635625,-6320.58058,
0.986835625,-6321.86262,
0.987035625,-6323.14465,
0.987235625,-6324.42669,
0.987435625,-6325.70873,
0.987635625,-6326.99076,
0.987835625,-6328.2728,
0.988035625,-6329.55484,
0.988235625,-6330.83687,
0.988435625,-6332.11891,
0.988635625,-6333.40095,
0.988835625,-6334.68299,
0.989035625,-6335.96502,
0.989235625,-6337.24706,
0.989435625,-6338.5291,
0.989635625,-6339.81114,
0.989835625,-6341.09317,
0.990035625,-6342.37521,
0.990235625,-6343.65725,
0.990435625,-6344.93929,
0.990635625,-6346.22133,
0.990835625,-6347.50336,
0.991035625,-6348.7854,
0.991235625,-6350.06744,
0.991435625,-6351.34948,
0.991635625,-6352.63152,
0.991835625,-6353.91356,
0.992035625,-6355.19559,
0.992235625,-6356.47763,
0.992435625,-6357.75967,
0.992635625,-6359.04171,
0.992835625,-6360.32375,
0.993035625,-6361.60579,
0.993235625,-6362.88783,
0.993435625,-6364.16987,
0.993635625,-6365.45191,
0.993835625,-6366.73394,
0.994035625,-6368.01598,
0.994235625,-6369.29802,
0.994435625,-6370.58006,
0.994635625,-6371.8621,
0.994835625,-6373.14414,
0.995035625,-6374.42618,
0.995235625,-6375.70822,
0.995435625,-6376.99026,
0.995635625,-6378.2723,
0.995835625,-6379.55434,
0.996035625,-6380.83638,
0.996235625,-6382.11842,
0.996435625,-6383.40046,
0.996635625,-6384.6825,
0.996835625,-6385.96454,
0.997035625,-6387.24658,
0.997235625,-6388.52862,
0.997435625,-6389.81066,
0.997635625,-6391.0927,
0.997835625,-6392.37474,
0.998035625,-6393.65679,
0.998235625,-6394.93883,
0.998435625,-6396.22087,
0.998635625,-6397.50291,
0.998835625,-6398.78495,
0.999035625,-6400.06699,
0.999235625,-6401.34903,
0.999435625,-6402.63107,
0.999635625,-6403.91311,
0.999835625,-6405.19516,
1,-6406.24883,
