TIME, UY_3
0.694825, 7.318398247E-03
0.695825, 7.319265826E-03
0.696825, 7.320131772E-03
0.697825, 7.320996089E-03
0.698825, 7.321858785E-03
0.699825, 7.322719865E-03
0.700825, 7.323579334E-03
0.701825, 7.324437198E-03
0.702825, 7.325293463E-03
0.703825, 7.326148135E-03
0.704825, 7.327001219E-03
0.705825, 7.327852722E-03
0.706825, 7.328702647E-03
0.707825, 7.329551002E-03
0.708825, 7.330397792E-03
0.709825, 7.331243022E-03
0.710825, 7.332086697E-03
0.711825, 7.332928824E-03
0.712825, 7.333769407E-03
0.713825, 7.334608452E-03
0.714825, 7.335445964E-03
0.715825, 7.336281949E-03
0.716825, 7.337116413E-03
0.717825, 7.337949359E-03
0.718825, 7.338780795E-03
0.719825, 7.339610724E-03
0.720825, 7.340439152E-03
0.721825, 7.341266085E-03
0.722825, 7.342091527E-03
0.723825, 7.342915484E-03
0.724825, 7.34373796E-03
0.725825, 7.344558962E-03
0.726825, 7.345378493E-03
0.727825, 7.34619656E-03
0.728825, 7.347013166E-03
0.729825, 7.347828318E-03
0.730825, 7.348642019E-03
0.731825, 7.349454276E-03
0.732825, 7.350265092E-03
0.733825, 7.351074474E-03
0.734825, 7.351882425E-03
0.735825, 7.352688951E-03
0.736825, 7.353494056E-03
0.737825, 7.354297745E-03
0.738825, 7.355100024E-03
0.739825, 7.355900896E-03
0.740825, 7.356700367E-03
0.741825, 7.357498441E-03
0.742825, 7.358295123E-03
0.743825, 7.359090418E-03
0.744825, 7.359884331E-03
0.745825, 7.360676865E-03
0.746825, 7.361468026E-03
0.747825, 7.362257818E-03
0.748825, 7.363046246E-03
0.749825, 7.363833314E-03
0.750825, 7.364619027E-03
0.751825, 7.365403389E-03
0.752825, 7.366186406E-03
0.753825, 7.36696808E-03
0.754825, 7.367748418E-03
0.755825, 7.368527422E-03
0.756825, 7.369305099E-03
0.757825, 7.370081451E-03
0.758825, 7.370856483E-03
0.759825, 7.371630201E-03
0.760825, 7.372402607E-03
0.761825, 7.373173707E-03
0.762825, 7.373943505E-03
0.763825, 7.374712004E-03
0.764825, 7.375479209E-03
0.765825, 7.376245125E-03
0.766825, 7.377009756E-03
0.767825, 7.377773105E-03
0.768825, 7.378535177E-03
0.769825, 7.379295977E-03
0.770825, 7.380055507E-03
0.771825, 7.380813773E-03
0.772825, 7.381570779E-03
0.773825, 7.382326528E-03
0.774825, 7.383081024E-03
0.775825, 7.383834273E-03
0.776825, 7.384586277E-03
0.777825, 7.38533704E-03
0.778825, 7.386086567E-03
0.779825, 7.386834862E-03
0.780825, 7.387581929E-03
0.781825, 7.388327771E-03
0.782825, 7.389072392E-03
0.783825, 7.389815797E-03
0.784825, 7.390557988E-03
0.785825, 7.391298971E-03
0.786825, 7.392038749E-03
0.787825, 7.392777326E-03
0.788825, 7.393514705E-03
0.789825, 7.39425089E-03
0.790825, 7.394985886E-03
0.791825, 7.395719695E-03
0.792825, 7.396452322E-03
0.793825, 7.397183771E-03
0.794825, 7.397914044E-03
0.795825, 7.398643147E-03
0.796825, 7.399371082E-03
0.797825, 7.400097852E-03
0.798825, 7.400823463E-03
0.799825, 7.401547917E-03
0.800825, 7.402271218E-03
0.801825, 7.40299337E-03
0.802825, 7.403714376E-03
0.803825, 7.404434239E-03
0.804825, 7.405152964E-03
0.805825, 7.405870554E-03
0.806825, 7.406587012E-03
0.807825, 7.407302342E-03
0.808825, 7.408016548E-03
0.809825, 7.408729632E-03
0.810825, 7.409441599E-03
0.811825, 7.410152451E-03
0.812825, 7.410862193E-03
0.813825, 7.411570827E-03
0.814825, 7.412278357E-03
0.815825, 7.412984787E-03
0.816825, 7.413690119E-03
0.817825, 7.414394358E-03
0.818825, 7.415097506E-03
0.819825, 7.415799567E-03
0.820825, 7.416500544E-03
0.821825, 7.41720044E-03
0.822825, 7.417899259E-03
0.823825, 7.418597004E-03
0.824825, 7.419293679E-03
0.825825, 7.419989286E-03
0.826825, 7.420683828E-03
0.827825, 7.42137731E-03
0.828825, 7.422069734E-03
0.829825, 7.422761103E-03
0.830825, 7.423451421E-03
0.831825, 7.42414069E-03
0.832825, 7.424828914E-03
0.833825, 7.425516096E-03
0.834825, 7.42620224E-03
0.835825, 7.426887347E-03
0.836825, 7.427571422E-03
0.837825, 7.428254468E-03
0.838825, 7.428936486E-03
0.839825, 7.429617482E-03
0.840825, 7.430297457E-03
0.841825, 7.430976414E-03
0.842825, 7.431654358E-03
0.843825, 7.43233129E-03
0.844825, 7.433007213E-03
0.845825, 7.433682131E-03
0.846825, 7.434356047E-03
0.847825, 7.435028964E-03
0.848825, 7.435700884E-03
0.849825, 7.43637181E-03
0.850825, 7.437041746E-03
0.851825, 7.437710695E-03
0.852825, 7.438378658E-03
0.853825, 7.43904564E-03
0.854825, 7.439711642E-03
0.855825, 7.440376668E-03
0.856825, 7.441040722E-03
0.857825, 7.441703804E-03
0.858825, 7.442365919E-03
0.859825, 7.443027069E-03
0.860825, 7.443687258E-03
0.861825, 7.444346486E-03
0.862825, 7.445004759E-03
0.863825, 7.445662078E-03
0.864825, 7.446318446E-03
0.865825, 7.446973866E-03
0.866825, 7.44762834E-03
0.867825, 7.448281872E-03
0.868825, 7.448934464E-03
0.869825, 7.449586119E-03
0.870825, 7.450236839E-03
0.871825, 7.450886627E-03
0.872825, 7.451535486E-03
0.873825, 7.452183419E-03
0.874825, 7.452830427E-03
0.875825, 7.453476515E-03
0.876825, 7.454121684E-03
0.877825, 7.454765937E-03
0.878825, 7.455409276E-03
0.879825, 7.456051705E-03
0.880825, 7.456693226E-03
0.881825, 7.457333841E-03
0.882825, 7.457973553E-03
0.883825, 7.458612364E-03
0.884825, 7.459250278E-03
0.885825, 7.459887296E-03
0.886825, 7.460523422E-03
0.887825, 7.461158657E-03
0.888825, 7.461793004E-03
0.889825, 7.462426466E-03
0.890825, 7.463059046E-03
0.891825, 7.463690745E-03
0.892825, 7.464321566E-03
0.893825, 7.464951511E-03
0.894825, 7.465580584E-03
0.895825, 7.466208786E-03
0.896825, 7.46683612E-03
0.897825, 7.467462589E-03
0.898825, 7.468088194E-03
0.899825, 7.468712938E-03
0.900825, 7.469336824E-03
0.901825, 7.469959854E-03
0.902825, 7.47058203E-03
0.903825, 7.471203355E-03
0.904825, 7.471823831E-03
0.905825, 7.47244346E-03
0.906825, 7.473062245E-03
