TIME, UX_2
0.62635625, 7.221923675E-03
0.62835625, 7.246188342E-03
0.63035625, 7.270455036E-03
0.63235625, 7.294723757E-03
0.63435625, 7.318994503E-03
0.63635625, 7.34326727E-03
0.63835625, 7.367542059E-03
0.64035625, 7.391818866E-03
0.64235625, 7.416097691E-03
0.64435625, 7.440378531E-03
0.64635625, 7.464661386E-03
0.64835625, 7.488946252E-03
0.65035625, 7.513233129E-03
0.65235625, 7.537522015E-03
0.65435625, 7.561812908E-03
0.65635625, 7.586105806E-03
0.65835625, 7.610400709E-03
0.66035625, 7.634697615E-03
0.66235625, 7.658996522E-03
0.66435625, 7.683297428E-03
0.66635625, 7.707600332E-03
0.66835625, 7.731905233E-03
0.67035625, 7.756212129E-03
0.67235625, 7.780521019E-03
0.67435625, 7.804831901E-03
0.67635625, 7.829144774E-03
0.67835625, 7.853459636E-03
0.68035625, 7.877776487E-03
0.68235625, 7.902095324E-03
0.68435625, 7.926416147E-03
0.68635625, 7.950738953E-03
0.68835625, 7.975063743E-03
0.69035625, 7.999390514E-03
0.69235625, 8.023719266E-03
0.69435625, 8.048049996E-03
0.69635625, 8.072382704E-03
0.69835625, 8.096717388E-03
0.70035625, 8.121054048E-03
0.70235625, 8.145392682E-03
0.70435625, 8.169733289E-03
0.70635625, 8.194075868E-03
0.70835625, 8.218420417E-03
0.71035625, 8.242766935E-03
0.71235625, 8.267115422E-03
0.71435625, 8.291465876E-03
0.71635625, 8.315818296E-03
0.71835625, 8.340172681E-03
0.72035625, 8.36452903E-03
0.72235625, 8.388887342E-03
0.72435625, 8.413247615E-03
0.72635625, 8.437609849E-03
0.72835625, 8.461974043E-03
0.73035625, 8.486340196E-03
0.73235625, 8.510708306E-03
0.73435625, 8.535078373E-03
0.73635625, 8.559450396E-03
0.73835625, 8.583824373E-03
0.74035625, 8.608200304E-03
0.74235625, 8.632578188E-03
0.74435625, 8.656958024E-03
0.74635625, 8.681339811E-03
0.74835625, 8.705723548E-03
0.75035625, 8.730109234E-03
0.75235625, 8.754496869E-03
0.75435625, 8.77888645E-03
0.75635625, 8.803277979E-03
0.75835625, 8.827671453E-03
0.76035625, 8.852066871E-03
0.76235625, 8.876464234E-03
0.76435625, 8.90086354E-03
0.76635625, 8.925264788E-03
0.76835625, 8.949667977E-03
0.77035625, 8.974073107E-03
0.77235625, 8.998480177E-03
0.77435625, 9.022889187E-03
0.77635625, 9.047300134E-03
0.77835625, 9.071713019E-03
0.78035625, 9.096127841E-03
0.78235625, 9.120544599E-03
0.78435625, 9.144963292E-03
0.78635625, 9.16938392E-03
0.78835625, 9.193806482E-03
0.79035625, 9.218230977E-03
0.79235625, 9.242657404E-03
0.79435625, 9.267085763E-03
0.79635625, 9.291516053E-03
0.79835625, 9.315948274E-03
0.80035625, 9.340382424E-03
0.80235625, 9.364818503E-03
0.80435625, 9.389256511E-03
0.80635625, 9.413696446E-03
0.80835625, 9.438138309E-03
0.81035625, 9.462582098E-03
0.81235625, 9.487027812E-03
0.81435625, 9.511475452E-03
0.81635625, 9.535925017E-03
0.81835625, 9.560376506E-03
0.82035625, 9.584829918E-03
0.82235625, 9.609285253E-03
0.82435625, 9.63374251E-03
0.82635625, 9.658201688E-03
0.82835625, 9.682662788E-03
0.83035625, 9.707125809E-03
0.83235625, 9.731590749E-03
0.83435625, 9.756057609E-03
0.83635625, 9.780526387E-03
0.83835625, 9.804997084E-03
0.84035625, 9.829469699E-03
0.84235625, 9.853944231E-03
0.84435625, 9.87842068E-03
0.84635625, 9.902899045E-03
0.84835625, 9.927379326E-03
0.85035625, 9.951861522E-03
0.85235625, 9.976345633E-03
0.85435625, 1.000083166E-02
0.85635625, 1.00253196E-02
0.85835625, 1.004980945E-02
0.86035625, 1.007430121E-02
0.86235625, 1.009879489E-02
0.86435625, 1.012329048E-02
0.86635625, 1.014778798E-02
0.86835625, 1.01722874E-02
0.87035625, 1.019678872E-02
0.87235625, 1.022129195E-02
0.87435625, 1.024579709E-02
0.87635625, 1.027030415E-02
0.87835625, 1.029481311E-02
0.88035625, 1.031932398E-02
0.88235625, 1.034383675E-02
0.88435625, 1.036835144E-02
0.88635625, 1.039286803E-02
0.88835625, 1.041738653E-02
0.89035625, 1.044190694E-02
0.89235625, 1.046642925E-02
0.89435625, 1.049095346E-02
0.89635625, 1.051547959E-02
0.89835625, 1.054000762E-02
0.90035625, 1.056453755E-02
0.90235625, 1.058906939E-02
0.90435625, 1.061360313E-02
0.90635625, 1.063813877E-02
0.90835625, 1.066267632E-02
0.91035625, 1.068721577E-02
0.91235625, 1.071175712E-02
0.91435625, 1.073630038E-02
0.91635625, 1.076084553E-02
0.91835625, 1.078539259E-02
0.92035625, 1.080994155E-02
0.92235625, 1.083449241E-02
0.92435625, 1.085904517E-02
0.92635625, 1.088359984E-02
0.92835625, 1.09081564E-02
0.93035625, 1.093271486E-02
0.93235625, 1.095727522E-02
0.93435625, 1.098183748E-02
0.93635625, 1.100640164E-02
0.93835625, 1.10309677E-02
0.94035625, 1.105553565E-02
0.94235625, 1.108010551E-02
0.94435625, 1.110467726E-02
0.94635625, 1.112925091E-02
0.94835625, 1.115382645E-02
0.95035625, 1.117840389E-02
0.95235625, 1.120298323E-02
0.95435625, 1.122756447E-02
0.95635625, 1.12521476E-02
0.95835625, 1.127673263E-02
0.96035625, 1.130131955E-02
0.96235625, 1.132590837E-02
0.96435625, 1.135049909E-02
0.96635625, 1.13750917E-02
0.96835625, 1.13996862E-02
0.97035625, 1.14242826E-02
0.97235625, 1.144888089E-02
0.97435625, 1.147348108E-02
0.97635625, 1.149808316E-02
0.97835625, 1.152268714E-02
0.98035625, 1.154729301E-02
0.98235625, 1.157190077E-02
0.98435625, 1.159651042E-02
0.98635625, 1.162112197E-02
0.98835625, 1.164573541E-02
0.99035625, 1.167035074E-02
0.99235625, 1.169496797E-02
0.99435625, 1.171958708E-02
0.99635625, 1.174420809E-02
0.99835625, 1.176883099E-02
1, 1.178906937E-02
