TIME, UX_2
0.3411, 4.07853494E-03
0.3415, 4.083353821E-03
0.3419, 4.088172773E-03
0.3423, 4.092991798E-03
0.3427, 4.097810895E-03
0.3431, 4.102630064E-03
0.3435, 4.107449305E-03
0.3439, 4.112268618E-03
0.3443, 4.117088003E-03
0.3447, 4.121907461E-03
0.3451, 4.126726991E-03
0.3455, 4.131546592E-03
0.3459, 4.136366266E-03
0.3463, 4.141186012E-03
0.3467, 4.14600583E-03
0.3471, 4.15082572E-03
0.3475, 4.155645683E-03
0.3479, 4.160465717E-03
0.3483, 4.165285823E-03
0.3487, 4.170106002E-03
0.3491, 4.174926252E-03
0.3495, 4.179746575E-03
0.3499, 4.184566969E-03
0.3503, 4.189387436E-03
0.3507, 4.194207975E-03
0.3511, 4.199028586E-03
0.3515, 4.203849269E-03
0.3519, 4.208670023E-03
0.3523, 4.21349085E-03
0.3527, 4.218311749E-03
0.3531, 4.22313272E-03
0.3535, 4.227953763E-03
0.3539, 4.232774878E-03
0.3543, 4.237596065E-03
0.3547, 4.242417324E-03
0.3551, 4.247238655E-03
0.3555, 4.252060058E-03
0.3559, 4.256881532E-03
0.3563, 4.261703079E-03
0.3567, 4.266524698E-03
0.3571, 4.271346389E-03
0.3575, 4.276168152E-03
0.3579, 4.280989986E-03
