TIME, UY_3
0.550825, 7.715229708E-02
0.551825, 7.715799788E-02
0.552825, 7.716368865E-02
0.553825, 7.716936943E-02
0.554825, 7.717504027E-02
0.555825, 7.718070121E-02
0.556825, 7.71863523E-02
0.557825, 7.719199358E-02
0.558825, 7.71976251E-02
0.559825, 7.72032469E-02
0.560825, 7.720885903E-02
0.561825, 7.721446153E-02
0.562825, 7.722005443E-02
0.563825, 7.72256378E-02
0.564825, 7.723121166E-02
0.565825, 7.723677606E-02
0.566825, 7.724233104E-02
0.567825, 7.724787665E-02
0.568825, 7.725341292E-02
0.569825, 7.72589399E-02
0.570825, 7.726445764E-02
0.571825, 7.726996616E-02
0.572825, 7.727546551E-02
0.573825, 7.728095573E-02
0.574825, 7.728643687E-02
0.575825, 7.729190895E-02
0.576825, 7.729737203E-02
0.577825, 7.730282613E-02
0.578825, 7.730827131E-02
0.579825, 7.73137076E-02
0.580825, 7.731913503E-02
0.581825, 7.732455365E-02
0.582825, 7.732996349E-02
0.583825, 7.73353646E-02
0.584825, 7.7340757E-02
0.585825, 7.734614075E-02
0.586825, 7.735151587E-02
0.587825, 7.73568824E-02
0.588825, 7.736224038E-02
0.589825, 7.736758985E-02
0.590825, 7.737293084E-02
0.591825, 7.737826339E-02
0.592825, 7.738358753E-02
0.593825, 7.738890331E-02
0.594825, 7.739421075E-02
0.595825, 7.73995099E-02
0.596825, 7.740480078E-02
0.597825, 7.741008343E-02
0.598825, 7.741535789E-02
0.599825, 7.74206242E-02
0.600825, 7.742588238E-02
0.601825, 7.743113247E-02
0.602825, 7.74363745E-02
0.603825, 7.744160852E-02
0.604825, 7.744683454E-02
0.605825, 7.745205262E-02
0.606825, 7.745726277E-02
0.607825, 7.746246503E-02
0.608825, 7.746765944E-02
0.609825, 7.747284602E-02
0.610825, 7.747802482E-02
0.611825, 7.748319585E-02
0.612825, 7.748835916E-02
0.613825, 7.749351478E-02
0.614825, 7.749866274E-02
0.615825, 7.750380306E-02
0.616825, 7.750893579E-02
0.617825, 7.751406095E-02
0.618825, 7.751917857E-02
0.619825, 7.752428869E-02
0.620825, 7.752939134E-02
0.621825, 7.753448653E-02
0.622825, 7.753957432E-02
0.623825, 7.754465472E-02
0.624825, 7.754972776E-02
0.625825, 7.755479349E-02
0.626825, 7.755985191E-02
0.627825, 7.756490308E-02
0.628825, 7.756994701E-02
0.629825, 7.757498373E-02
0.630825, 7.758001327E-02
0.631825, 7.758503567E-02
0.632825, 7.759005095E-02
0.633825, 7.759505913E-02
0.634825, 7.760006026E-02
0.635825, 7.760505435E-02
0.636825, 7.761004143E-02
0.637825, 7.761502153E-02
0.638825, 7.761999469E-02
0.639825, 7.762496092E-02
0.640825, 7.762992025E-02
0.641825, 7.763487272E-02
0.642825, 7.763981835E-02
0.643825, 7.764475716E-02
0.644825, 7.764968918E-02
0.645825, 7.765461445E-02
0.646825, 7.765953298E-02
0.647825, 7.766444481E-02
0.648825, 7.766934995E-02
0.649825, 7.767424844E-02
0.650825, 7.76791403E-02
0.651825, 7.768402556E-02
0.652825, 7.768890424E-02
0.653825, 7.769377637E-02
0.654825, 7.769864197E-02
0.655825, 7.770350107E-02
0.656825, 7.77083537E-02
0.657825, 7.771319987E-02
0.658825, 7.771803963E-02
0.659825, 7.772287298E-02
0.660825, 7.772769995E-02
0.661825, 7.773252057E-02
0.662825, 7.773733487E-02
0.663825, 7.774214286E-02
0.664825, 7.774694458E-02
0.665825, 7.775174004E-02
0.666825, 7.775652927E-02
0.667825, 7.776131229E-02
0.668825, 7.776608913E-02
0.669825, 7.777085982E-02
0.670825, 7.777562436E-02
0.671825, 7.778038279E-02
0.672825, 7.778513513E-02
0.673825, 7.778988141E-02
0.674825, 7.779462164E-02
0.675825, 7.779935585E-02
0.676825, 7.780408407E-02
0.677825, 7.78088063E-02
0.678825, 7.781352259E-02
0.679825, 7.781823294E-02
0.680825, 7.782293738E-02
0.681825, 7.782763594E-02
0.682825, 7.783232864E-02
0.683825, 7.783701549E-02
0.684825, 7.784169652E-02
0.685825, 7.784637175E-02
0.686825, 7.78510412E-02
0.687825, 7.78557049E-02
0.688825, 7.786036286E-02
0.689825, 7.786501511E-02
0.690825, 7.786966167E-02
0.691825, 7.787430255E-02
0.692825, 7.787893779E-02
0.693825, 7.788356739E-02
0.694825, 7.788819139E-02
0.695825, 7.78928098E-02
0.696825, 7.789742264E-02
0.697825, 7.790202993E-02
0.698825, 7.790663169E-02
0.699825, 7.791122795E-02
0.700825, 7.791581872E-02
0.701825, 7.792040403E-02
0.702825, 7.792498389E-02
0.703825, 7.792955832E-02
0.704825, 7.793412734E-02
0.705825, 7.793869097E-02
0.706825, 7.794324924E-02
0.707825, 7.794780216E-02
0.708825, 7.795234975E-02
0.709825, 7.795689202E-02
0.710825, 7.796142901E-02
0.711825, 7.796596072E-02
0.712825, 7.797048718E-02
0.713825, 7.797500841E-02
0.714825, 7.797952442E-02
0.715825, 7.798403523E-02
0.716825, 7.798854086E-02
0.717825, 7.799304133E-02
0.718825, 7.799753667E-02
0.719825, 7.800202687E-02
0.720825, 7.800651198E-02
0.721825, 7.801099199E-02
0.722825, 7.801546694E-02
0.723825, 7.801993683E-02
0.724825, 7.80244017E-02
0.725825, 7.802886154E-02
0.726825, 7.803331639E-02
0.727825, 7.803776626E-02
0.728825, 7.804221116E-02
0.729825, 7.804665112E-02
0.730825, 7.805108616E-02
0.731825, 7.805551628E-02
0.732825, 7.805994151E-02
0.733825, 7.806436186E-02
0.734825, 7.806877735E-02
0.735825, 7.8073188E-02
0.736825, 7.807759382E-02
0.737825, 7.808199484E-02
0.738825, 7.808639106E-02
0.739825, 7.809078251E-02
0.740825, 7.80951692E-02
0.741825, 7.809955114E-02
0.742825, 7.810392836E-02
0.743825, 7.810830087E-02
0.744825, 7.811266869E-02
0.745825, 7.811703183E-02
0.746825, 7.812139031E-02
0.747825, 7.812574414E-02
0.748825, 7.813009334E-02
0.749825, 7.813443793E-02
0.750825, 7.813877792E-02
0.751825, 7.814311333E-02
0.752825, 7.814744418E-02
0.753825, 7.815177047E-02
