TIME, UX_2, FX_4, FY_5, FY_6,Displacement,Load,Reaction,,,
0.368483333,3.37E-03,-183232.372,-9840.4727,-9418.02557,3.37,19258.50,183232.37,,,
0.36915,3.38E-03,-183563.879,-9858.25797,-9435.08312,3.38,19293.34,183563.88,,,
0.369816667,3.39E-03,-183895.386,-9876.04323,-9452.14069,3.39,19328.18,183895.39,,,
0.370483333,3.40E-03,-184226.893,-9893.82847,-9469.19826,3.40,19363.03,184226.89,,,
0.37115,3.40E-03,-184558.401,-9911.6137,-9486.25585,3.40,19397.87,184558.40,,,
0.371816667,3.41E-03,-184889.908,-9929.39892,-9503.31346,3.41,19432.71,184889.91,,,
0.372483333,3.42E-03,-185221.415,-9947.18412,-9520.37108,3.42,19467.56,185221.42,,,
0.37315,3.43E-03,-185552.923,-9964.96931,-9537.42871,3.43,19502.40,185552.92,,,
0.373816667,3.44E-03,-185884.43,-9982.75448,-9554.48636,3.44,19537.24,185884.43,,,
0.374483333,3.44E-03,-186215.937,-10000.5396,-9571.54402,3.44,19572.08,186215.94,,,
0.37515,3.45E-03,-186547.445,-10018.3248,-9588.60169,3.45,19606.93,186547.45,,,
0.375816667,3.46E-03,-186878.952,-10036.1099,-9605.65938,3.46,19641.77,186878.95,,,
0.376483333,3.47E-03,-187210.459,-10053.895,-9622.71708,3.47,19676.61,187210.46,,,
0.37715,3.47E-03,-187541.966,-10071.6801,-9639.7748,3.47,19711.45,187541.97,,,
0.377816667,3.48E-03,-187873.474,-10089.4652,-9656.83253,3.48,19746.30,187873.47,,,
0.378483333,3.49E-03,-188204.981,-10107.2503,-9673.89027,3.49,19781.14,188204.98,,,
0.37915,3.50E-03,-188536.488,-10125.0354,-9690.94802,3.50,19815.98,188536.49,,,
0.379816667,3.50E-03,-188867.996,-10142.8204,-9708.00579,3.50,19850.83,188868.00,,,
0.380483333,3.51E-03,-189199.503,-10160.6055,-9725.06358,3.51,19885.67,189199.50,,,
0.38115,3.52E-03,-189531.01,-10178.3905,-9742.12137,3.52,19920.51,189531.01,,,
0.381816667,3.53E-03,-189862.518,-10196.1755,-9759.17918,3.53,19955.35,189862.52,,,
0.382483333,3.54E-03,-190194.025,-10213.9605,-9776.23701,3.54,19990.20,190194.03,,,
0.38315,3.54E-03,-190525.532,-10231.7455,-9793.29484,3.54,20025.04,190525.53,,,
0.383816667,3.55E-03,-190857.039,-10249.5305,-9810.35269,3.55,20059.88,190857.04,,,
0.384483333,3.56E-03,-191188.547,-10267.3154,-9827.41056,3.56,20094.73,191188.55,,,
0.38515,3.57E-03,-191520.054,-10285.1004,-9844.46843,3.57,20129.57,191520.05,,,
0.385816667,3.57E-03,-191851.561,-10302.8853,-9861.52632,3.57,20164.41,191851.56,,,
0.386483333,3.58E-03,-192183.069,-10320.6702,-9878.58423,3.58,20199.25,192183.07,,,
0.38715,3.59E-03,-192514.576,-10338.4551,-9895.64214,3.59,20234.10,192514.58,,,
0.387816667,3.60E-03,-192846.083,-10356.24,-9912.70007,3.60,20268.94,192846.08,,,
0.388483333,3.60E-03,-193177.591,-10374.0249,-9929.75801,3.60,20303.78,193177.59,,,
0.38915,3.61E-03,-193509.098,-10391.8098,-9946.81597,3.61,20338.63,193509.10,,,
0.389816667,3.62E-03,-193840.605,-10409.5946,-9963.87394,3.62,20373.47,193840.61,,,
0.390483333,3.63E-03,-194172.112,-10427.3794,-9980.93192,3.63,20408.31,194172.11,,,
0.39115,3.64E-03,-194503.62,-10445.1643,-9997.98991,3.64,20443.15,194503.62,,,
0.391816667,3.64E-03,-194835.127,-10462.9491,-10015.0479,3.64,20478.00,194835.13,,,
0.392483333,3.65E-03,-195166.634,-10480.7339,-10032.1059,3.65,20512.84,195166.63,,,
0.39315,3.66E-03,-195498.142,-10498.5187,-10049.164,3.66,20547.68,195498.14,,,
0.393816667,3.67E-03,-195829.649,-10516.3035,-10066.222,3.67,20582.53,195829.65,,,
0.394483333,3.67E-03,-196161.156,-10534.0882,-10083.2801,3.67,20617.37,196161.16,,,
0.39515,3.68E-03,-196492.664,-10551.873,-10100.3381,3.68,20652.21,196492.66,,,
0.395816667,3.69E-03,-196824.171,-10569.6577,-10117.3962,3.69,20687.05,196824.17,,,
0.396483333,3.70E-03,-197155.678,-10587.4424,-10134.4543,3.70,20721.90,197155.68,,,
0.39715,3.70E-03,-197487.185,-10605.2271,-10151.5124,3.70,20756.74,197487.19,,,
0.397816667,3.71E-03,-197818.693,-10623.0118,-10168.5706,3.71,20791.58,197818.69,,,
0.398483333,3.72E-03,-198150.2,-10640.7965,-10185.6287,3.72,20826.43,198150.20,,,
0.39915,3.73E-03,-198481.707,-10658.5812,-10202.6868,3.73,20861.27,198481.71,,,
0.399816667,3.74E-03,-198813.215,-10676.3659,-10219.745,3.74,20896.11,198813.22,,,
0.400483333,3.74E-03,-199144.722,-10694.1505,-10236.8032,3.74,20930.95,199144.72,,,
0.40115,3.75E-03,-199476.229,-10711.9351,-10253.8614,3.75,20965.80,199476.23,,,
0.401816667,3.76E-03,-199807.737,-10729.7198,-10270.9196,3.76,21000.64,199807.74,,,
0.402483333,3.77E-03,-200139.244,-10747.5044,-10287.9778,3.77,21035.48,200139.24,,,
0.40315,3.77E-03,-200470.751,-10765.289,-10305.036,3.77,21070.33,200470.75,,,
0.403816667,3.78E-03,-200802.258,-10783.0736,-10322.0942,3.78,21105.17,200802.26,,,
0.404483333,3.79E-03,-201133.766,-10800.8581,-10339.1525,3.79,21140.01,201133.77,,,
0.40515,3.80E-03,-201465.273,-10818.6427,-10356.2107,3.80,21174.85,201465.27,,,
0.405816667,3.80E-03,-201796.78,-10836.4273,-10373.269,3.80,21209.70,201796.78,,,
0.406483333,3.81E-03,-202128.288,-10854.2118,-10390.3273,3.81,21244.54,202128.29,,,
0.40715,3.82E-03,-202459.795,-10871.9963,-10407.3856,3.82,21279.38,202459.80,,,
0.407816667,3.83E-03,-202791.302,-10889.7808,-10424.4439,3.83,21314.22,202791.30,,,
0.408483333,3.84E-03,-203122.809,-10907.5653,-10441.5022,3.84,21349.07,203122.81,,,
0.40915,3.84E-03,-203454.317,-10925.3498,-10458.5605,3.84,21383.91,203454.32,,,
0.409816667,3.85E-03,-203785.824,-10943.1343,-10475.6189,3.85,21418.75,203785.82,,,
0.410483333,3.86E-03,-204117.331,-10960.9188,-10492.6772,3.86,21453.60,204117.33,,,
0.41115,3.87E-03,-204448.839,-10978.7032,-10509.7356,3.87,21488.44,204448.84,,,
0.411816667,3.87E-03,-204780.346,-10996.4877,-10526.794,3.87,21523.28,204780.35,,,
0.412483333,3.88E-03,-205111.853,-11014.2721,-10543.8524,3.88,21558.12,205111.85,,,
0.41315,3.89E-03,-205443.361,-11032.0565,-10560.9108,3.89,21592.97,205443.36,,,
0.413816667,3.90E-03,-205774.868,-11049.8409,-10577.9692,3.90,21627.81,205774.87,,,
0.414483333,3.91E-03,-206106.375,-11067.6253,-10595.0276,3.91,21662.65,206106.38,,,
0.41515,3.91E-03,-206437.882,-11085.4097,-10612.086,3.91,21697.50,206437.88,,,
0.415816667,3.92E-03,-206769.39,-11103.1941,-10629.1445,3.92,21732.34,206769.39,,,
0.416483333,3.93E-03,-207100.897,-11120.9784,-10646.203,3.93,21767.18,207100.90,,,
0.41715,3.94E-03,-207432.404,-11138.7628,-10663.2614,3.94,21802.02,207432.40,,,
0.417816667,3.94E-03,-207763.912,-11156.5471,-10680.3199,3.94,21836.87,207763.91,,,
0.418483333,3.95E-03,-208095.419,-11174.3314,-10697.3784,3.95,21871.71,208095.42,,,
0.41915,3.96E-03,-208426.926,-11192.1158,-10714.4369,3.96,21906.55,208426.93,,,
0.419816667,3.97E-03,-208758.434,-11209.9001,-10731.4954,3.97,21941.40,208758.43,,,
0.420483333,3.98E-03,-209089.941,-11227.6843,-10748.554,3.98,21976.24,209089.94,,,
0.42115,3.98E-03,-209421.448,-11245.4686,-10765.6125,3.98,22011.08,209421.45,,,
0.421816667,3.99E-03,-209752.955,-11263.2529,-10782.6711,3.99,22045.92,209752.96,,,
0.422483333,4.00E-03,-210084.463,-11281.0371,-10799.7296,4.00,22080.77,210084.46,,,
0.42315,4.01E-03,-210415.97,-11298.8214,-10816.7882,4.01,22115.61,210415.97,,,
0.423816667,4.01E-03,-210747.477,-11316.6056,-10833.8468,4.01,22150.45,210747.48,,,
0.424483333,4.02E-03,-211078.985,-11334.3898,-10850.9054,4.02,22185.30,211078.99,,,
0.42515,4.03E-03,-211410.492,-11352.174,-10867.964,4.03,22220.14,211410.49,,,
0.425816667,4.04E-03,-211741.999,-11369.9582,-10885.0226,4.04,22254.98,211742.00,,,
0.426483333,4.04E-03,-212073.507,-11387.7424,-10902.0813,4.04,22289.82,212073.51,,,
0.42715,4.05E-03,-212405.014,-11405.5266,-10919.1399,4.05,22324.67,212405.01,,,
0.427816667,4.06E-03,-212736.521,-11423.3108,-10936.1986,4.06,22359.51,212736.52,,,
0.428483333,4.07E-03,-213068.028,-11441.0949,-10953.2572,4.07,22394.35,213068.03,,,
0.42915,4.08E-03,-213399.536,-11458.8791,-10970.3159,4.08,22429.20,213399.54,,,
0.429816667,4.08E-03,-213731.043,-11476.6632,-10987.3746,4.08,22464.04,213731.04,,,
0.430483333,4.09E-03,-214062.55,-11494.4473,-11004.4333,4.09,22498.88,214062.55,,,
0.43115,4.10E-03,-214394.058,-11512.2314,-11021.492,4.10,22533.72,214394.06,,,
0.431816667,4.11E-03,-214725.565,-11530.0155,-11038.5508,4.11,22568.57,214725.57,,,
0.432483333,4.11E-03,-215057.072,-11547.7996,-11055.6095,4.11,22603.41,215057.07,,,
0.43315,4.12E-03,-215388.58,-11565.5837,-11072.6682,4.12,22638.25,215388.58,,,
0.433816667,4.13E-03,-215720.087,-11583.3677,-11089.727,4.13,22673.09,215720.09,,,
0.434483333,4.14E-03,-216051.594,-11601.1518,-11106.7858,4.14,22707.94,216051.59,,,
0.43515,4.15E-03,-216383.101,-11618.9358,-11123.8445,4.15,22742.78,216383.10,,,
0.435816667,4.15E-03,-216714.609,-11636.7199,-11140.9033,4.15,22777.62,216714.61,,,
0.436483333,4.16E-03,-217046.116,-11654.5039,-11157.9621,4.16,22812.47,217046.12,,,
0.43715,4.17E-03,-217377.623,-11672.2879,-11175.021,4.17,22847.31,217377.62,,,
0.437816667,4.18E-03,-217709.131,-11690.0719,-11192.0798,4.18,22882.15,217709.13,,,
0.438483333,4.18E-03,-218040.638,-11707.8559,-11209.1386,4.18,22916.99,218040.64,,,
0.43915,4.19E-03,-218372.145,-11725.6398,-11226.1975,4.19,22951.84,218372.15,,,
0.439816667,4.20E-03,-218703.653,-11743.4238,-11243.2563,4.20,22986.68,218703.65,,,
0.440483333,4.21E-03,-219035.16,-11761.2078,-11260.3152,4.21,23021.52,219035.16,,,
0.44115,4.22E-03,-219366.667,-11778.9917,-11277.3741,4.22,23056.37,219366.67,,,
0.441816667,4.22E-03,-219698.174,-11796.7756,-11294.4329,4.22,23091.21,219698.17,,,
0.442483333,4.23E-03,-220029.682,-11814.5596,-11311.4918,4.23,23126.05,220029.68,,,
0.44315,4.24E-03,-220361.189,-11832.3435,-11328.5508,4.24,23160.89,220361.19,,,
0.443816667,4.25E-03,-220692.696,-11850.1274,-11345.6097,4.25,23195.74,220692.70,,,
0.444483333,4.25E-03,-221024.204,-11867.9113,-11362.6686,4.25,23230.58,221024.20,,,
0.44515,4.26E-03,-221355.711,-11885.6951,-11379.7276,4.26,23265.42,221355.71,,,
0.445816667,4.27E-03,-221687.218,-11903.479,-11396.7865,4.27,23300.27,221687.22,,,
0.446483333,4.28E-03,-222018.726,-11921.2629,-11413.8455,4.28,23335.11,222018.73,,,
0.44715,4.29E-03,-222350.233,-11939.0467,-11430.9044,4.29,23369.95,222350.23,,,
0.447816667,4.29E-03,-222681.74,-11956.8306,-11447.9634,4.29,23404.79,222681.74,,,
0.448483333,4.30E-03,-223013.247,-11974.6144,-11465.0224,4.30,23439.64,223013.25,,,
0.44915,4.31E-03,-223344.755,-11992.3982,-11482.0814,4.31,23474.48,223344.76,,,
0.449816667,4.32E-03,-223676.262,-12010.182,-11499.1404,4.32,23509.32,223676.26,,,
0.450483333,4.32E-03,-224007.769,-12027.9658,-11516.1995,4.32,23544.17,224007.77,,,
0.45115,4.33E-03,-224339.277,-12045.7496,-11533.2585,4.33,23579.01,224339.28,,,
0.451816667,4.34E-03,-224670.784,-12063.5334,-11550.3176,4.34,23613.85,224670.78,,,
0.452483333,4.35E-03,-225002.291,-12081.3171,-11567.3766,4.35,23648.69,225002.29,,,
0.45315,4.36E-03,-225333.799,-12099.1009,-11584.4357,4.36,23683.54,225333.80,,,
0.453816667,4.36E-03,-225665.306,-12116.8846,-11601.4948,4.36,23718.38,225665.31,,,
0.454483333,4.37E-03,-225996.813,-12134.6683,-11618.5538,4.37,23753.22,225996.81,,,
0.45515,4.38E-03,-226328.32,-12152.4521,-11635.6129,4.38,23788.07,226328.32,,,
0.455816667,4.39E-03,-226659.828,-12170.2358,-11652.6721,4.39,23822.91,226659.83,,,
0.456483333,4.39E-03,-226991.335,-12188.0195,-11669.7312,4.39,23857.75,226991.34,,,
0.45715,4.40E-03,-227322.842,-12205.8032,-11686.7903,4.40,23892.59,227322.84,,,
0.457816667,4.41E-03,-227654.35,-12223.5869,-11703.8494,4.41,23927.44,227654.35,,,
0.458483333,4.42E-03,-227985.857,-12241.3705,-11720.9086,4.42,23962.28,227985.86,,,
0.45915,4.43E-03,-228317.364,-12259.1542,-11737.9678,4.43,23997.12,228317.36,,,
0.459816667,4.43E-03,-228648.871,-12276.9378,-11755.0269,4.43,24031.96,228648.87,,,
0.460483333,4.44E-03,-228980.379,-12294.7215,-11772.0861,4.44,24066.81,228980.38,,,
0.46115,4.45E-03,-229311.886,-12312.5051,-11789.1453,4.45,24101.65,229311.89,,,
0.461816667,4.46E-03,-229643.393,-12330.2887,-11806.2045,4.46,24136.49,229643.39,,,
0.462483333,4.46E-03,-229974.901,-12348.0723,-11823.2637,4.46,24171.34,229974.90,,,
0.46315,4.47E-03,-230306.408,-12365.8559,-11840.3229,4.47,24206.18,230306.41,,,
0.463816667,4.48E-03,-230637.915,-12383.6395,-11857.3822,4.48,24241.02,230637.92,,,
0.464483333,4.49E-03,-230969.423,-12401.4231,-11874.4414,4.49,24275.86,230969.42,,,
0.46515,4.50E-03,-231300.93,-12419.2067,-11891.5006,4.50,24310.71,231300.93,,,
0.465816667,4.50E-03,-231632.437,-12436.9902,-11908.5599,4.50,24345.55,231632.44,,,
0.466483333,4.51E-03,-231963.944,-12454.7738,-11925.6192,4.51,24380.39,231963.94,,,
0.46715,4.52E-03,-232295.452,-12472.5573,-11942.6785,4.52,24415.24,232295.45,,,
0.467816667,4.53E-03,-232626.959,-12490.3409,-11959.7377,4.53,24450.08,232626.96,,,
0.468483333,4.53E-03,-232958.466,-12508.1244,-11976.797,4.53,24484.92,232958.47,,,
0.46915,4.54E-03,-233289.974,-12525.9079,-11993.8564,4.54,24519.76,233289.97,,,
0.469816667,4.55E-03,-233621.481,-12543.6914,-12010.9157,4.55,24554.61,233621.48,,,
0.470483333,4.56E-03,-233952.988,-12561.4749,-12027.975,4.56,24589.45,233952.99,,,
0.47115,4.57E-03,-234284.496,-12579.2584,-12045.0343,4.57,24624.29,234284.50,,,
0.471816667,4.57E-03,-234616.003,-12597.0418,-12062.0937,4.57,24659.14,234616.00,,,
0.472483333,4.58E-03,-234947.51,-12614.8253,-12079.1531,4.58,24693.98,234947.51,,,
0.47315,4.59E-03,-235279.017,-12632.6088,-12096.2124,4.59,24728.82,235279.02,,,
0.473816667,4.60E-03,-235610.525,-12650.3922,-12113.2718,4.60,24763.66,235610.53,,,
0.474483333,4.60E-03,-235942.032,-12668.1756,-12130.3312,4.60,24798.51,235942.03,,,
0.47515,4.61E-03,-236273.539,-12685.9591,-12147.3906,4.61,24833.35,236273.54,,,
0.475816667,4.62E-03,-236605.047,-12703.7425,-12164.45,4.62,24868.19,236605.05,,,
0.476483333,4.63E-03,-236936.554,-12721.5259,-12181.5094,4.63,24903.04,236936.55,,,
0.47715,4.64E-03,-237268.061,-12739.3093,-12198.5688,4.64,24937.88,237268.06,,,
0.477816667,4.64E-03,-237599.569,-12757.0926,-12215.6283,4.64,24972.72,237599.57,,,
0.478483333,4.65E-03,-237931.076,-12774.876,-12232.6877,4.65,25007.56,237931.08,,,
0.47915,4.66E-03,-238262.583,-12792.6594,-12249.7472,4.66,25042.41,238262.58,,,
0.479816667,4.67E-03,-238594.09,-12810.4427,-12266.8066,4.67,25077.25,238594.09,,,
0.480483333,4.68E-03,-238925.598,-12828.2261,-12283.8661,4.68,25112.09,238925.60,,,
0.48115,4.68E-03,-239257.105,-12846.0094,-12300.9256,4.68,25146.94,239257.11,,,
0.481816667,4.69E-03,-239588.612,-12863.7928,-12317.9851,4.69,25181.78,239588.61,,,
0.482483333,4.70E-03,-239920.12,-12881.5761,-12335.0446,4.70,25216.62,239920.12,,,
0.48315,4.71E-03,-240251.627,-12899.3594,-12352.1041,4.71,25251.46,240251.63,,,
0.483816667,4.71E-03,-240583.134,-12917.1427,-12369.1636,4.71,25286.31,240583.13,,,
0.484483333,4.72E-03,-240914.642,-12934.926,-12386.2232,4.72,25321.15,240914.64,,,
0.48515,4.73E-03,-241246.149,-12952.7093,-12403.2827,4.73,25355.99,241246.15,,,
0.485816667,4.74E-03,-241577.656,-12970.4925,-12420.3422,4.74,25390.83,241577.66,,,
0.486483333,4.75E-03,-241909.163,-12988.2758,-12437.4018,4.75,25425.68,241909.16,,,
0.48715,4.75E-03,-242240.671,-13006.059,-12454.4614,4.75,25460.52,242240.67,,,
0.487816667,4.76E-03,-242572.178,-13023.8423,-12471.521,4.76,25495.36,242572.18,,,
0.488483333,4.77E-03,-242903.685,-13041.6255,-12488.5805,4.77,25530.21,242903.69,,,
0.48915,4.78E-03,-243235.193,-13059.4087,-12505.6401,4.78,25565.05,243235.19,,,
0.489816667,4.78E-03,-243566.7,-13077.192,-12522.6997,4.78,25599.89,243566.70,,,
0.490483333,4.79E-03,-243898.207,-13094.9752,-12539.7594,4.79,25634.73,243898.21,,,
0.49115,4.80E-03,-244229.715,-13112.7584,-12556.819,4.80,25669.58,244229.72,,,
0.491816667,4.81E-03,-244561.222,-13130.5416,-12573.8786,4.81,25704.42,244561.22,,,
0.492483333,4.82E-03,-244892.729,-13148.3247,-12590.9383,4.82,25739.26,244892.73,,,
0.49315,4.82E-03,-245224.236,-13166.1079,-12607.9979,4.82,25774.11,245224.24,,,
0.493816667,4.83E-03,-245555.744,-13183.8911,-12625.0576,4.83,25808.95,245555.74,,,
0.494483333,4.84E-03,-245887.251,-13201.6742,-12642.1172,4.84,25843.79,245887.25,,,
0.49515,4.85E-03,-246218.758,-13219.4574,-12659.1769,4.85,25878.63,246218.76,,,
0.495816667,4.85E-03,-246550.266,-13237.2405,-12676.2366,4.85,25913.48,246550.27,,,
0.496483333,4.86E-03,-246881.773,-13255.0236,-12693.2963,4.86,25948.32,246881.77,,,
0.49715,4.87E-03,-247213.28,-13272.8067,-12710.356,4.87,25983.16,247213.28,,,
0.497816667,4.88E-03,-247544.788,-13290.5898,-12727.4157,4.88,26018.01,247544.79,,,
0.498483333,4.89E-03,-247876.295,-13308.3729,-12744.4754,4.89,26052.85,247876.30,,,
0.49915,4.89E-03,-248207.802,-13326.156,-12761.5352,4.89,26087.69,248207.80,,,
0.499816667,4.90E-03,-248539.309,-13343.9391,-12778.5949,4.90,26122.53,248539.31,,,
0.500483333,4.91E-03,-248870.817,-13361.7222,-12795.6547,4.91,26157.38,248870.82,,,
0.50115,4.92E-03,-249202.324,-13379.5052,-12812.7144,4.92,26192.22,249202.32,,,
0.501816667,4.93E-03,-249533.831,-13397.2883,-12829.7742,4.93,26227.06,249533.83,,,
0.502483333,4.93E-03,-249865.339,-13415.0713,-12846.834,4.93,26261.91,249865.34,,,
0.50315,4.94E-03,-250196.846,-13432.8544,-12863.8938,4.94,26296.75,250196.85,,,
0.503816667,4.95E-03,-250528.353,-13450.6374,-12880.9535,4.95,26331.59,250528.35,,,
0.504483333,4.96E-03,-250859.86,-13468.4204,-12898.0134,4.96,26366.43,250859.86,,,
0.50515,4.96E-03,-251191.368,-13486.2034,-12915.0732,4.96,26401.28,251191.37,,,
0.505816667,4.97E-03,-251522.875,-13503.9864,-12932.133,4.97,26436.12,251522.88,,,
0.506483333,4.98E-03,-251854.382,-13521.7694,-12949.1928,4.98,26470.96,251854.38,,,
0.50715,4.99E-03,-252185.89,-13539.5524,-12966.2527,4.99,26505.81,252185.89,,,
0.507816667,5.00E-03,-252517.397,-13557.3354,-12983.3125,5.00,26540.65,252517.40,,,
0.508483333,5.00E-03,-252848.904,-13575.1183,-13000.3724,5.00,26575.49,252848.90,,,
0.50915,5.01E-03,-253180.412,-13592.9013,-13017.4322,5.01,26610.33,253180.41,,,
0.509816667,5.02E-03,-253511.919,-13610.6842,-13034.4921,5.02,26645.18,253511.92,,,
0.510483333,5.03E-03,-253843.426,-13628.4672,-13051.552,5.03,26680.02,253843.43,,,
0.51115,5.03E-03,-254174.933,-13646.2501,-13068.6119,5.03,26714.86,254174.93,,,
0.511816667,5.04E-03,-254506.441,-13664.033,-13085.6718,5.04,26749.70,254506.44,,,
0.512483333,5.05E-03,-254837.948,-13681.8159,-13102.7317,5.05,26784.55,254837.95,,,
0.51315,5.06E-03,-255169.455,-13699.5988,-13119.7916,5.06,26819.39,255169.46,,,
0.513816667,5.07E-03,-255500.963,-13717.3817,-13136.8515,5.07,26854.23,255500.96,,,
0.514483333,5.07E-03,-255832.47,-13735.1646,-13153.9115,5.07,26889.08,255832.47,,,
0.51515,5.08E-03,-256163.977,-13752.9475,-13170.9714,5.08,26923.92,256163.98,,,
0.515816667,5.09E-03,-256495.485,-13770.7304,-13188.0314,5.09,26958.76,256495.49,,,
0.516483333,5.10E-03,-256826.992,-13788.5132,-13205.0913,5.10,26993.60,256826.99,,,
0.51715,5.11E-03,-257158.499,-13806.2961,-13222.1513,5.11,27028.45,257158.50,,,
0.517816667,5.11E-03,-257490.006,-13824.0789,-13239.2113,5.11,27063.29,257490.01,,,
0.518483333,5.12E-03,-257821.514,-13841.8618,-13256.2712,5.12,27098.13,257821.51,,,
0.51915,5.13E-03,-258153.021,-13859.6446,-13273.3312,5.13,27132.98,258153.02,,,
0.519816667,5.14E-03,-258484.528,-13877.4274,-13290.3912,5.14,27167.82,258484.53,,,
0.520483333,5.14E-03,-258816.036,-13895.2102,-13307.4513,5.14,27202.66,258816.04,,,
0.52115,5.15E-03,-259147.543,-13912.993,-13324.5113,5.15,27237.50,259147.54,,,
0.521816667,5.16E-03,-259479.05,-13930.7758,-13341.5713,5.16,27272.35,259479.05,,,
0.522483333,5.17E-03,-259810.558,-13948.5586,-13358.6313,5.17,27307.19,259810.56,,,
0.52315,5.18E-03,-260142.065,-13966.3414,-13375.6914,5.18,27342.03,260142.07,,,
0.523816667,5.18E-03,-260473.572,-13984.1241,-13392.7514,5.18,27376.88,260473.57,,,
0.524483333,5.19E-03,-260805.079,-14001.9069,-13409.8115,5.19,27411.72,260805.08,,,
0.52515,5.20E-03,-261136.587,-14019.6897,-13426.8716,5.20,27446.56,261136.59,,,
0.525816667,5.21E-03,-261468.094,-14037.4724,-13443.9316,5.21,27481.40,261468.09,,,
0.526483333,5.22E-03,-261799.601,-14055.2551,-13460.9917,5.22,27516.25,261799.60,,,
0.52715,5.22E-03,-262131.109,-14073.0379,-13478.0518,5.22,27551.09,262131.11,,,
0.527816667,5.23E-03,-262462.616,-14090.8206,-13495.1119,5.23,27585.93,262462.62,,,
0.528483333,5.24E-03,-262794.123,-14108.6033,-13512.172,5.24,27620.78,262794.12,,,
0.52915,5.25E-03,-263125.631,-14126.386,-13529.2322,5.25,27655.62,263125.63,,,
0.529816667,5.25E-03,-263457.138,-14144.1687,-13546.2923,5.25,27690.46,263457.14,,,
0.530483333,5.26E-03,-263788.645,-14161.9514,-13563.3524,5.26,27725.30,263788.65,,,
0.53115,5.27E-03,-264120.152,-14179.734,-13580.4126,5.27,27760.15,264120.15,,,
0.531816667,5.28E-03,-264451.66,-14197.5167,-13597.4727,5.28,27794.99,264451.66,,,
0.532483333,5.29E-03,-264783.167,-14215.2994,-13614.5329,5.29,27829.83,264783.17,,,
0.53315,5.29E-03,-265114.674,-14233.082,-13631.593,5.29,27864.68,265114.67,,,
0.533816667,5.30E-03,-265446.182,-14250.8647,-13648.6532,5.30,27899.52,265446.18,,,
0.534483333,5.31E-03,-265777.689,-14268.6473,-13665.7134,5.31,27934.36,265777.69,,,
0.53515,5.32E-03,-266109.196,-14286.4299,-13682.7736,5.32,27969.20,266109.20,,,
0.535816667,5.33E-03,-266440.704,-14304.2126,-13699.8338,5.33,28004.05,266440.70,,,
0.536483333,5.33E-03,-266772.211,-14321.9952,-13716.894,5.33,28038.89,266772.21,,,
0.53715,5.34E-03,-267103.718,-14339.7778,-13733.9542,5.34,28073.73,267103.72,,,
0.537816667,5.35E-03,-267435.225,-14357.5604,-13751.0144,5.35,28108.57,267435.23,,,
0.538483333,5.36E-03,-267766.733,-14375.343,-13768.0747,5.36,28143.42,267766.73,,,
0.53915,5.36E-03,-268098.24,-14393.1255,-13785.1349,5.36,28178.26,268098.24,,,
0.539816667,5.37E-03,-268429.747,-14410.9081,-13802.1952,5.37,28213.10,268429.75,,,
0.540483333,5.38E-03,-268761.255,-14428.6907,-13819.2554,5.38,28247.95,268761.26,,,
0.54115,5.39E-03,-269092.762,-14446.4732,-13836.3157,5.39,28282.79,269092.76,,,
0.541816667,5.40E-03,-269424.269,-14464.2558,-13853.376,5.40,28317.63,269424.27,,,
0.542483333,5.40E-03,-269755.777,-14482.0383,-13870.4363,5.40,28352.47,269755.78,,,
0.54315,5.41E-03,-270087.284,-14499.8208,-13887.4965,5.41,28387.32,270087.28,,,
0.543816667,5.42E-03,-270418.791,-14517.6034,-13904.5568,5.42,28422.16,270418.79,,,
0.544483333,5.43E-03,-270750.298,-14535.3859,-13921.6171,5.43,28457.00,270750.30,,,
0.54515,5.44E-03,-271081.806,-14553.1684,-13938.6775,5.44,28491.85,271081.81,,,
0.545816667,5.44E-03,-271413.313,-14570.9509,-13955.7378,5.44,28526.69,271413.31,,,
0.546483333,5.45E-03,-271744.82,-14588.7334,-13972.7981,5.45,28561.53,271744.82,,,
0.54715,5.46E-03,-272076.328,-14606.5159,-13989.8584,5.46,28596.37,272076.33,,,
0.547816667,5.47E-03,-272407.835,-14624.2984,-14006.9188,5.47,28631.22,272407.84,,,
0.548483333,5.47E-03,-272739.342,-14642.0808,-14023.9791,5.47,28666.06,272739.34,,,
0.54915,5.48E-03,-273070.849,-14659.8633,-14041.0395,5.48,28700.90,273070.85,,,
0.549816667,5.49E-03,-273402.357,-14677.6457,-14058.0999,5.49,28735.75,273402.36,,,
0.550483333,5.50E-03,-273733.864,-14695.4282,-14075.1602,5.50,28770.59,273733.86,,,
0.55115,5.51E-03,-274065.371,-14713.2106,-14092.2206,5.51,28805.43,274065.37,,,
0.551816667,5.51E-03,-274396.879,-14730.993,-14109.281,5.51,28840.27,274396.88,,,
0.552483333,5.52E-03,-274728.386,-14748.7755,-14126.3414,5.52,28875.12,274728.39,,,
0.55315,5.53E-03,-275059.893,-14766.5579,-14143.4018,5.53,28909.96,275059.89,,,
0.553816667,5.54E-03,-275391.401,-14784.3403,-14160.4622,5.54,28944.80,275391.40,,,
0.554483333,5.55E-03,-275722.908,-14802.1227,-14177.5227,5.55,28979.65,275722.91,,,
0.55515,5.55E-03,-276054.415,-14819.9051,-14194.5831,5.55,29014.49,276054.42,,,
0.555816667,5.56E-03,-276385.922,-14837.6875,-14211.6435,5.56,29049.33,276385.92,,,
