TIME, UY_3
0.418825, 8.588998806E-02
0.419825, 8.590185356E-02
0.420825, 8.591371085E-02
0.421825, 8.592556001E-02
0.422825, 8.593740109E-02
0.423825, 8.594923418E-02
0.424825, 8.596105932E-02
0.425825, 8.597287658E-02
0.426825, 8.598468603E-02
0.427825, 8.599648772E-02
0.428825, 8.600828172E-02
0.429825, 8.602006809E-02
0.430825, 8.603184689E-02
0.431825, 8.604361817E-02
0.432825, 8.605538201E-02
0.433825, 8.606713845E-02
0.434825, 8.607888756E-02
0.435825, 8.609062939E-02
0.436825, 8.610236401E-02
0.437825, 8.611409146E-02
0.438825, 8.612581182E-02
0.439825, 8.613752512E-02
0.440825, 8.614923144E-02
0.441825, 8.616093082E-02
0.442825, 8.617262332E-02
0.443825, 8.618430899E-02
0.444825, 8.61959879E-02
0.445825, 8.620766008E-02
0.446825, 8.62193256E-02
0.447825, 8.623098452E-02
0.448825, 8.624263687E-02
0.449825, 8.625428272E-02
0.450825, 8.626592212E-02
0.451825, 8.627755511E-02
0.452825, 8.628918175E-02
0.453825, 8.630080209E-02
0.454825, 8.631241618E-02
0.455825, 8.632402408E-02
0.456825, 8.633562582E-02
0.457825, 8.634722146E-02
0.458825, 8.635881105E-02
0.459825, 8.637039463E-02
0.460825, 8.638197226E-02
0.461825, 8.639354399E-02
0.462825, 8.640510985E-02
0.463825, 8.64166699E-02
0.464825, 8.642822418E-02
0.465825, 8.643977275E-02
0.466825, 8.645131564E-02
0.467825, 8.64628529E-02
0.468825, 8.647438458E-02
0.469825, 8.648591073E-02
0.470825, 8.649743138E-02
0.471825, 8.650894658E-02
0.472825, 8.652045639E-02
0.473825, 8.653196083E-02
0.474825, 8.654345995E-02
0.475825, 8.655495381E-02
0.476825, 8.656644243E-02
0.477825, 8.657792586E-02
0.478825, 8.658940416E-02
0.479825, 8.660087734E-02
0.480825, 8.661234547E-02
0.481825, 8.662380858E-02
0.482825, 8.663526671E-02
0.483825, 8.66467199E-02
0.484825, 8.66581682E-02
0.485825, 8.666961163E-02
0.486825, 8.668105026E-02
0.487825, 8.66924841E-02
0.488825, 8.670391321E-02
0.489825, 8.671533762E-02
0.490825, 8.672675738E-02
0.491825, 8.673817251E-02
0.492825, 8.674958306E-02
0.493825, 8.676098907E-02
0.494825, 8.677239057E-02
0.495825, 8.67837876E-02
0.496825, 8.67951802E-02
0.497825, 8.680656841E-02
0.498825, 8.681795227E-02
0.499825, 8.68293318E-02
0.500825, 8.684070705E-02
0.501825, 8.685207806E-02
0.502825, 8.686344485E-02
0.503825, 8.687480747E-02
0.504825, 8.688616595E-02
0.505825, 8.689752032E-02
0.506825, 8.690887062E-02
0.507825, 8.692021689E-02
0.508825, 8.693155916E-02
0.509825, 8.694289747E-02
0.510825, 8.695423184E-02
0.511825, 8.696556231E-02
0.512825, 8.697688892E-02
0.513825, 8.69882117E-02
0.514825, 8.699953069E-02
0.515825, 8.70108459E-02
0.516825, 8.702215739E-02
0.517825, 8.703346518E-02
0.518825, 8.70447693E-02
0.519825, 8.705606979E-02
0.520825, 8.706736667E-02
0.521825, 8.707865998E-02
0.522825, 8.708994976E-02
0.523825, 8.710123603E-02
0.524825, 8.711251882E-02
0.525825, 8.712379817E-02
0.526825, 8.71350741E-02
0.527825, 8.714634665E-02
0.528825, 8.715761584E-02
0.529825, 8.716888171E-02
0.530825, 8.718014429E-02
0.531825, 8.719140361E-02
0.532825, 8.720265969E-02
0.533825, 8.721391257E-02
0.534825, 8.722516227E-02
0.535825, 8.723640883E-02
0.536825, 8.724765227E-02
